id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source
C202004010355A,2020-04-01T03:55:23,-76.77,-45.63,19.8,5.0,mw,0.05,0.05,1.2,,341.0,43.0,-87.0,157.0,47.0,-93.0,-4.62e+16,1.3e+16,3.32e+16,-2780000000000000.0,1430000000000000.0,-9190000000000000.0,gcmt
C202004010409A,2020-04-01T04:09:23,-76.81,-45.62,12.0,5.2,mw,0.01,0.01,0.0,,330.0,44.0,-109.0,176.0,49.0,-73.0,-8.46e+16,1.06e+16,7.39e+16,1.89e+16,1.32e+16,-2.15e+16,gcmt
C202004010412A,2020-04-01T04:12:20,-77.02,-45.66,20.3,5.2,mw,0.04,0.04,1.5,,336.0,25.0,-109.0,176.0,66.0,-81.0,-5.59e+16,1e+16,4.58e+16,3340000000000000.0,4.69e+16,-1.1200000000000002e+16,gcmt
C202004141602A,2020-04-14T16:02:14,-70.33,-33.83,115.3,5.0,mw,0.03,0.02,2.6,,112.0,55.0,-136.0,353.0,55.0,-45.0,-2.65e+16,6390000000000000.0,2.0099999999999996e+16,-1.6299999999999998e+16,-1.29e+16,-2.52e+16,gcmt
C202004141854A,2020-04-14T18:54:46,-79.9,-44.71,33.4,5.0,mw,0.04,0.02,1.5,,351.0,79.0,9.0,259.0,81.0,169.0,9510000000000000.0,9940000000000000.0,-1.95e+16,-7540000000000000.0,3870000000000000.0,-4.230000000000001e+16,gcmt
C202004161513A,2020-04-16T15:13:10,-73.65,-38.06,22.0,5.1,mw,0.02,0.01,0.6,,219.0,46.0,-72.0,15.0,47.0,-107.0,-5.08e+16,9780000000000000.0,4.11e+16,9740000000000000.0,-6460000000000000.0,2.17e+16,gcmt
C202004250553A,2020-04-25T05:54:04,-71.02,-27.96,15.0,5.3,mw,0.03,0.02,0.0,,318.0,10.0,29.0,199.0,85.0,99.0,6100000000000000.0,2.6e+16,-3.21e+16,-2.8799999999999996e+16,-9.52e+16,-3000000000000000.0,gcmt
C202005231310A,2020-05-23T13:11:04,-69.81,-33.56,130.1,5.2,mw,0.01,0.01,1.1,,251.0,57.0,-32.0,0.0,64.0,-143.0,-3.68e+16,1790000000000000.0,3.5e+16,4.81e+16,-4.29e+16,5.6e+16,gcmt
C202005291632A,2020-05-29T16:33:01,-68.96,-27.56,122.6,5.0,mw,0.03,0.02,3.7,,185.0,59.0,150.0,292.0,64.0,35.0,1.79e+16,4300000000000000.0,-2.22e+16,-1.39e+16,-5160000000000000.0,2.68e+16,gcmt
C202006251155A,2020-06-25T11:55:07,-71.82,-32.13,35.0,5.2,mw,0.01,0.01,0.7,,28.0,39.0,129.0,162.0,60.0,63.0,5.68e+16,1.39e+16,-7.08e+16,2.58e+16,-2.73e+16,-7160000000000000.0,gcmt
C202007021235A,2020-07-02T12:35:51,-72.34,-34.14,32.8,5.0,mw,0.03,0.02,0.8,,8.0,29.0,90.0,188.0,61.0,90.0,3.95e+16,-4820000000000000.0,-3.47e+16,-3350000000000000.0,-2.37e+16,-4320000000000000.0,gcmt
C202009010409A,2020-09-01T04:09:39,-71.41,-28.01,34.4,6.9,mw,0.0,0.0,0.2,,15.0,24.0,112.0,171.0,68.0,81.0,1.67e+19,7.5e+17,-1.75e+19,4.34e+18,-1.72e+19,-8.599999999999999e+17,gcmt
C202009010430A,2020-09-01T04:30:11,-71.37,-28.05,37.6,6.3,mw,0.01,0.01,0.5,,21.0,30.0,119.0,168.0,65.0,74.0,2.58e+18,1.33e+17,-2.71e+18,8.46e+17,-1.93e+18,-2.43e+17,gcmt
C202009010701A,2020-09-01T07:01:31,-71.65,-28.17,36.5,5.8,mw,0.02,0.02,0.8,,6.0,31.0,105.0,169.0,60.0,81.0,6.31e+17,-8.14e+16,-5.49e+17,1.3700000000000002e+17,-3.3e+17,1.17e+16,gcmt
C202009011031A,2020-09-01T10:31:58,-71.53,-27.94,23.1,5.7,mw,0.01,0.01,0.5,,7.0,24.0,104.0,172.0,67.0,84.0,2.81e+17,5900000000000000.0,-2.87e+17,5.25e+16,-2.62e+17,2900000000000000.0,gcmt
C202009011713A,2020-09-01T17:13:27,-71.61,-27.84,29.1,5.1,mw,0.02,0.02,1.0,,7.0,23.0,104.0,172.0,67.0,84.0,4.08e+16,-230000000000000.0,-4.05e+16,7800000000000000.0,-3.96e+16,190000000000000.0,gcmt
C202009012109A,2020-09-01T21:09:26,-71.46,-28.03,23.6,6.4,mw,0.0,0.0,0.2,,17.0,22.0,116.0,169.0,70.0,80.0,3.3e+18,3.98e+17,-3.7e+18,1.02e+18,-3.97e+18,-1.83e+17,gcmt
C202009020304A,2020-09-02T03:04:34,-71.68,-27.95,31.7,5.1,mw,0.03,0.02,1.0,,352.0,27.0,89.0,173.0,63.0,90.0,4.5e+16,-5370000000000000.0,-3.97e+16,3540000000000000.0,-3.06e+16,4520000000000000.0,gcmt
C202009050639A,2020-09-05T06:39:46,-71.73,-28.09,18.4,5.0,mw,0.02,0.02,1.1,,359.0,20.0,86.0,184.0,71.0,91.0,2.54e+16,-3690000000000000.0,-2.17e+16,-2330000000000000.0,-2.9e+16,-310000000000000.0,gcmt
C202009060116A,2020-09-06T01:17:04,-71.8,-30.41,38.2,6.3,mw,0.0,0.0,0.2,,7.0,28.0,100.0,175.0,62.0,84.0,3.34e+18,1.2e+17,-3.46e+18,3.79e+17,-2.2599999999999997e+18,-4.8e+16,gcmt
C202009170133A,2020-09-17T01:33:21,-71.37,-30.2,40.2,5.0,mw,0.03,0.03,1.2,,0.0,38.0,100.0,167.0,53.0,82.0,3.87e+16,1570000000000000.0,-4.03e+16,5540000000000000.0,-1.06e+16,4710000000000000.0,gcmt
C202010280452A,2020-10-28T04:52:35,-71.72,-34.96,76.6,5.4,mw,0.01,0.01,1.0,,342.0,54.0,-148.0,232.0,65.0,-40.0,-8.8e+16,-6.24e+16,1.5e+17,8.31e+16,2500000000000000.0,7.24e+16,gcmt
C202010281453A,2020-10-28T14:53:14,-71.24,-29.31,61.7,5.8,mw,0.01,0.01,0.7,,234.0,34.0,141.0,357.0,70.0,62.0,3.2e+17,1.7399999999999998e+16,-3.38e+17,-1.1000000000000002e+17,3.65e+17,-2.25e+17,gcmt
C202011030240A,2020-11-03T02:41:02,-79.46,-44.61,18.4,6.0,mw,0.01,0.0,0.3,,258.0,86.0,-179.0,168.0,89.0,-4.0,-7.9e+16,5.91e+17,-5.11e+17,3000000000000000.0,8.6e+16,-1.21e+18,gcmt
C202011031947A,2020-11-03T19:47:37,-79.91,-44.77,29.0,5.0,mw,0.03,0.02,1.2,,263.0,73.0,179.0,353.0,89.0,17.0,-6450000000000000.0,1.09e+16,-4440000000000000.0,-4670000000000000.0,9280000000000000.0,-3.11e+16,gcmt
C202011210211A,2020-11-21T02:11:52,-71.47,-31.07,62.3,5.5,mw,0.01,0.01,0.6,,353.0,32.0,98.0,164.0,58.0,85.0,2.06e+17,1.7399999999999998e+16,-2.23e+17,3.91e+16,-1.02e+17,5.28e+16,gcmt
C202011220054A,2020-11-22T00:55:00,-73.12,-34.67,33.8,6.1,mw,0.01,0.0,0.4,,171.0,48.0,169.0,268.0,82.0,43.0,1.67e+17,-1.17e+17,-5e+16,-1.27e+18,-7.1e+17,1.28e+18,gcmt
C202012030237A,2020-12-03T02:37:29,-67.12,-31.92,138.3,5.2,mw,0.01,0.01,1.1,,235.0,53.0,28.0,128.0,68.0,140.0,4.34e+16,-9.2e+16,4.87e+16,1.98e+16,-3.4100000000000004e+16,6400000000000000.0,gcmt
C202012080707A,2020-12-08T07:07:21,-71.48,-32.15,44.2,5.1,mw,0.02,0.02,1.1,,181.0,31.0,77.0,15.0,60.0,98.0,4.19e+16,-1340000000000000.0,-4.05e+16,9290000000000000.0,2.12e+16,-5400000000000000.0,gcmt
C202012272139A,2020-12-27T21:39:21,-75.26,-39.58,12.0,6.7,mw,0.0,0.0,0.0,,1.0,43.0,-109.0,206.0,50.0,-73.0,-1.34e+19,-1.8e+17,1.36e+19,3.39e+18,9.4e+17,3.47e+18,gcmt
C202101160353A,2021-01-16T03:53:37,-71.38,-31.09,62.3,5.2,mw,0.01,0.01,2.1,,30.0,21.0,-34.0,152.0,78.0,-108.0,-2.7e+16,-8630000000000000.0,3.57e+16,-3.25e+16,5e+16,2819999999999999.5,gcmt
C202101190246A,2021-01-19T02:46:26,-68.86,-31.85,25.8,6.5,mw,0.0,0.0,0.3,,223.0,61.0,164.0,321.0,76.0,30.0,2.1600000000000003e+18,4.99e+18,-7.15e+18,-2.34e+18,1.65e+18,-3.35e+17,gcmt
C202101240007A,2021-01-24T00:07:48,-70.01,-33.5,108.1,5.7,mw,0.04,0.03,10.1,,197.0,5.0,-94.0,21.0,85.0,-90.0,-2.7800000000000004e+16,-8.65e+16,1.1399999999999998e+17,-1.79e+17,-4.76e+17,8.44e+16,gcmt
C202102111401A,2021-02-11T14:01:32,-71.96,-39.87,21.2,5.0,mw,0.02,0.01,1.4,,78.0,82.0,-7.0,169.0,83.0,-172.0,-3560000000000000.0,-1.39e+16,1.74e+16,-5370000000000000.0,4030000000000000.0,3.64e+16,gcmt
C202102190654A,2021-02-19T06:54:32,-71.89,-29.57,31.9,5.0,mw,0.03,0.03,0.8,,156.0,43.0,70.0,3.0,51.0,108.0,4.269999999999999e+16,-220000000000000.0,-4.24e+16,9660000000000000.0,7980000000000000.0,8060000000000000.0,gcmt
C202103081248A,2021-03-08T12:48:09,-69.78,-32.18,105.9,5.2,mw,0.02,0.01,1.2,,197.0,45.0,-105.0,37.0,47.0,-76.0,-8.25e+16,8900000000000000.0,7.36e+16,-1.33e+16,2000000000000000.0,4.41e+16,gcmt
C202104190318A,2021-04-19T03:19:03,-72.45,-34.02,21.2,5.2,mw,0.01,0.01,0.6,,12.0,20.0,99.0,182.0,70.0,87.0,5.97e+16,-300000000000000.0,-5.94e+16,-899999999999999.9,-7.13e+16,-7500000000000000.0,gcmt
C202104190411A,2021-04-19T04:11:33,-72.44,-34.03,19.8,5.3,mw,0.02,0.01,0.9,,7.0,19.0,98.0,179.0,71.0,87.0,5.699999999999999e+16,1200000000000000.0,-5.83e+16,3100000000000000.0,-7.52e+16,-2900000000000000.0,gcmt
C202104191113A,2021-04-19T11:13:33,-72.45,-33.97,21.9,5.2,mw,0.01,0.01,0.7,,11.0,22.0,99.0,182.0,68.0,86.0,5.61e+16,-2200000000000000.0,-5.39e+16,520000000000000.0,-5.65e+16,-6090000000000000.0,gcmt
C202104191305A,2021-04-19T13:05:31,-72.37,-34.05,23.3,5.0,mw,0.02,0.02,0.9,,340.0,27.0,74.0,178.0,64.0,98.0,3.5099999999999996e+16,-3860000000000000.0,-3.12e+16,-2080000000000000.0,-2.64e+16,6220000000000000.0,gcmt
C202104220017A,2021-04-22T00:17:20,-72.46,-34.03,21.1,5.5,mw,0.01,0.01,0.5,,7.0,21.0,96.0,181.0,69.0,88.0,1.53e+17,3300000000000000.0,-1.56e+17,-300000000000000.0,-1.75e+17,-1.13e+16,gcmt
C202104290217A,2021-04-29T02:17:20,-71.05,-37.29,155.4,5.7,mw,0.01,0.01,0.6,,115.0,28.0,-159.0,6.0,80.0,-64.0,-1.31e+17,-4.74e+16,1.79e+17,-6.7e+16,-3.8e+17,-1.77e+17,gcmt
C202105020657A,2021-05-02T06:57:42,-71.71,-30.18,42.4,5.8,mw,0.01,0.01,0.4,,9.0,36.0,122.0,151.0,60.0,69.0,4.83e+17,9.06e+16,-5.7300000000000006e+17,2.15e+17,-2.08e+17,1.3500000000000002e+17,gcmt
C202106050305A,2021-06-05T03:05:17,-74.1,-35.01,18.5,5.4,mw,0.01,0.01,0.3,,19.0,33.0,-114.0,226.0,60.0,-75.0,-1.26e+17,3.26e+16,9.32e+16,6.45e+16,3.5099999999999996e+16,6.56e+16,gcmt
C202106120336A,2021-06-12T03:36:31,-72.3,-33.65,27.7,5.2,mw,0.02,0.01,0.8,,15.0,22.0,97.0,187.0,68.0,87.0,5.64e+16,-2680000000000000.0,-5.37e+16,-5750000000000000.0,-5.68e+16,-1.04e+16,gcmt
C202106221916A,2021-06-22T19:16:29,-71.14,-32.06,75.2,5.0,mw,0.03,0.03,2.3,,21.0,41.0,-81.0,190.0,49.0,-97.0,-3.31e+16,-1740000000000000.0,3.4900000000000004e+16,-1500000000000000.0,5400000000000000.0,1.1e+16,gcmt
C202107040101A,2021-07-04T01:01:41,-71.74,-28.84,30.5,5.9,mw,0.01,0.01,0.3,,11.0,29.0,111.0,167.0,63.0,79.0,7.59e+17,5.7e+16,-8.16e+17,2.03e+17,-5.4100000000000006e+17,1.9e+16,gcmt
C202107040129A,2021-07-04T01:29:19,-71.6,-28.79,20.8,6.0,mw,0.01,0.01,0.3,,7.0,18.0,95.0,181.0,72.0,88.0,7.92e+17,1.5e+16,-8.07e+17,-1.2e+16,-1.1000000000000001e+18,-5.6e+16,gcmt
C202107082038A,2021-07-08T20:38:38,-71.68,-28.88,32.7,5.5,mw,0.01,0.01,0.5,,2.0,24.0,108.0,162.0,68.0,82.0,1.42e+17,9300000000000000.0,-1.51e+17,5.44e+16,-1.3700000000000002e+17,2.55e+16,gcmt
C202107311214A,2021-07-31T12:14:31,-71.96,-32.75,33.0,5.2,mw,0.03,0.02,1.2,,352.0,32.0,89.0,173.0,58.0,91.0,5.93e+16,1.1299999999999998e+16,-7.06e+16,3540000000000000.0,-3.27e+16,1.05e+16,gcmt
C202108250028A,2021-08-25T00:28:36,-69.4,-27.48,105.6,5.1,mw,0.02,0.01,1.5,,320.0,40.0,-99.0,152.0,51.0,-83.0,-4.8e+16,1.3799999999999998e+16,3.42e+16,-1440000000000000.0,1.08e+16,-2.45e+16,gcmt
C202109011835A,2021-09-01T18:35:50,-71.35,-27.8,42.4,5.7,mw,0.01,0.01,0.5,,21.0,29.0,119.0,169.0,65.0,75.0,3.16e+17,4.21e+16,-3.58e+17,9.41e+16,-2.6e+17,-3.11e+16,gcmt
C202109140156A,2021-09-14T01:56:39,-72.08,-31.79,27.4,5.1,mw,0.04,0.03,1.2,,342.0,25.0,81.0,172.0,66.0,94.0,4.67e+16,-1.09e+16,-3.58e+16,2570000000000000.0,-3.74e+16,7090000000000000.0,gcmt
C202109150846A,2021-09-15T08:47:04,-72.26,-32.25,18.3,5.1,mw,0.03,0.02,1.2,,353.0,17.0,91.0,172.0,73.0,90.0,3.14e+16,-4440000000000000.0,-2.7e+16,5820000000000000.0,-4.34e+16,2860000000000000.0,gcmt
C202109201312A,2021-09-20T13:12:08,-74.2,-36.85,19.4,5.1,mw,0.02,0.02,0.8,,359.0,22.0,82.0,188.0,69.0,93.0,4.230000000000001e+16,-2390000000000000.0,-3.99e+16,-7500000000000000.0,-4.35e+16,-2230000000000000.0,gcmt
C202109211314A,2021-09-21T13:14:45,-74.28,-36.82,12.0,6.4,mw,0.0,0.0,0.0,,6.0,16.0,86.0,190.0,74.0,91.0,2.67e+18,3.3e+16,-2.7e+18,-8.29e+17,-4.3899999999999995e+18,-4e+17,gcmt
C202109221742A,2021-09-22T17:42:07,-74.27,-36.85,23.0,5.0,mw,0.02,0.02,1.1,,348.0,32.0,70.0,191.0,61.0,102.0,3.41e+16,-2310000000000000.0,-3.18e+16,-8700000000000000.0,-1.82e+16,650000000000000.0,gcmt
C202109290753A,2021-09-29T07:54:00,-68.15,-33.33,27.9,5.0,mw,0.04,0.03,1.5,,200.0,27.0,106.0,2.0,64.0,82.0,3.06e+16,-1450000000000000.0,-2.91e+16,-1840000000000000.0,2.36e+16,-5560000000000000.0,gcmt
C202110041236A,2021-10-04T12:36:21,-72.15,-31.72,30.1,5.1,mw,0.03,0.02,1.1,,344.0,30.0,87.0,168.0,60.0,92.0,4.37e+16,-5610000000000001.0,-3.81e+16,3820000000000000.0,-2.33e+16,8550000000000000.0,gcmt
C202110130755A,2021-10-13T07:55:33,-72.33,-50.4,12.0,5.5,mw,0.01,0.01,0.0,,48.0,53.0,140.0,165.0,59.0,44.0,1.2e+17,6.35e+16,-1.83e+17,6.31e+16,-3.59e+16,-7.68e+16,gcmt
C202110181832A,2021-10-18T18:32:15,-77.41,-45.73,16.7,5.0,mw,0.02,0.01,1.1,,347.0,81.0,-4.0,77.0,86.0,-171.0,990000000000000.0,1.84e+16,-1.94e+16,-5910000000000000.0,-4740000000000000.0,-3.88e+16,gcmt
C202110182223A,2021-10-18T22:23:39,-77.36,-45.73,12.4,5.1,mw,0.01,0.01,1.1,,80.0,78.0,-172.0,349.0,82.0,-12.0,2540000000000000.0,1.8e+16,-2.05e+16,-6460000000000000.0,-1.41e+16,-4.94e+16,gcmt
C202111030317A,2021-11-03T03:17:51,-69.91,-32.88,117.3,5.7,mw,0.01,0.01,0.9,,209.0,22.0,-36.0,333.0,77.0,-108.0,-1.72e+17,-9.06e+16,2.62e+17,1.88e+17,-3.33e+17,-5800000000000000.0,gcmt
C202111080616A,2021-11-08T06:16:32,-73.48,-34.06,17.2,5.0,mw,0.03,0.02,0.8,,39.0,32.0,-100.0,231.0,59.0,-84.0,-3.63e+16,1.81e+16,1.82e+16,1.6e+16,9660000000000000.0,1.57e+16,gcmt
C202111272244A,2021-11-27T22:44:51,-71.12,-27.93,39.8,5.0,mw,0.03,0.03,0.9,,170.0,37.0,90.0,349.0,53.0,90.0,3.72e+16,-4310000000000000.0,-3.29e+16,-1950000000000000.0,9560000000000000.0,5590000000000001.0,gcmt
C202112010439A,2021-12-01T04:39:27,-73.66,-38.02,21.5,5.2,mw,0.01,0.01,0.4,,152.0,24.0,-107.0,350.0,67.0,-83.0,-5.75e+16,2.1e+16,3.65e+16,2300000000000000.0,-4.82e+16,-9990000000000000.0,gcmt
C202112111454A,2021-12-11T14:54:23,-71.43,-29.55,49.2,5.7,mw,0.01,0.01,0.5,,19.0,41.0,112.0,171.0,52.0,72.0,3.63e+17,3.75e+16,-4.01e+17,8.3e+16,-8.06e+16,-3.65e+16,gcmt
C202202280115A,2022-02-28T01:15:21,-73.99,-37.07,12.7,5.6,mw,0.01,0.01,0.4,,5.0,17.0,90.0,185.0,73.0,90.0,1.97e+17,1e+16,-2.07e+17,-2.8899999999999996e+16,-3.05e+17,-2.09e+16,gcmt
C202203060935A,2022-03-06T09:35:11,-68.77,-28.59,115.9,5.5,mw,0.01,0.01,0.8,,338.0,39.0,-74.0,138.0,53.0,-103.0,-2.21e+17,4.56e+16,1.76e+17,-6.08e+16,3.16e+16,-1.3899999999999998e+17,gcmt
C202204011128A,2022-04-01T11:28:07,-67.97,-31.39,117.2,5.2,mw,0.01,0.01,1.2,,29.0,46.0,-70.0,181.0,47.0,-109.0,-7.37e+16,-1.23e+16,8.61e+16,-1.34e+16,5200000000000000.0,2.8299999999999996e+16,gcmt
C202204030516A,2022-04-03T05:16:39,-67.07,-31.54,136.3,5.1,mw,0.01,0.01,1.6,,214.0,38.0,-53.0,351.0,61.0,-115.0,-4.16e+16,-7430000000000000.0,4.9e+16,1.36e+16,-2.38e+16,1.29e+16,gcmt
C202204161710A,2022-04-16T17:10:39,-72.37,-33.94,21.7,5.1,mw,0.02,0.01,0.8,,3.0,23.0,90.0,183.0,67.0,90.0,3.69e+16,-940000000000000.0,-3.6e+16,-1640000000000000.0,-3.62e+16,-1760000000000000.0,gcmt
C202205040345A,2022-05-04T03:46:03,-72.01,-32.2,32.2,5.0,mw,0.02,0.01,0.8,,355.0,36.0,62.0,208.0,58.0,109.0,3.28e+16,1930000000000000.0,-3.47e+16,-1.35e+16,-1.17e+16,-8050000000000000.0,gcmt
C202205040654A,2022-05-04T06:54:16,-72.02,-32.31,34.6,5.1,mw,0.02,0.01,0.9,,4.0,27.0,72.0,205.0,64.0,99.0,3.65e+16,-580000000000000.0,-3.59e+16,-1.49e+16,-2.5e+16,-9880000000000000.0,gcmt
C202205041159A,2022-05-04T11:59:39,-71.99,-32.29,31.7,5.3,mw,0.01,0.01,0.7,,359.0,23.0,65.0,206.0,69.0,100.0,6.24e+16,5600000000000000.0,-6.800000000000001e+16,-3.67e+16,-6.44e+16,-1.88e+16,gcmt
C202205041248A,2022-05-04T12:48:26,-72.06,-32.26,32.4,5.1,mw,0.01,0.01,0.5,,357.0,33.0,72.0,198.0,59.0,101.0,4.9e+16,1870000000000000.0,-5.09e+16,-1.34e+16,-2.37e+16,-7260000000000000.0,gcmt
C202205052105A,2022-05-05T21:05:30,-73.07,-33.14,37.9,5.2,mw,0.02,0.02,0.8,,218.0,45.0,118.0,1.0,51.0,65.0,6.4e+16,-9680000000000000.0,-5.44e+16,-2.3e+16,1.52e+16,-1.9e+16,gcmt
C202205200907A,2022-05-20T09:07:53,-71.99,-29.56,36.3,5.8,mw,0.01,0.01,0.8,,353.0,18.0,80.0,183.0,72.0,93.0,2.61e+17,1.3600000000000002e+17,-3.97e+17,-2.48e+16,-4.4400000000000006e+17,2900000000000000.0,gcmt
C202206181824A,2022-06-18T18:24:15,-69.41,-33.52,148.2,5.1,mw,0.02,0.01,1.3,,305.0,40.0,-41.0,69.0,65.0,-122.0,-3.81e+16,5.71e+16,-1.9e+16,-2.59e+16,-2.02e+16,-7650000000000000.0,gcmt
C202206210809A,2022-06-21T08:10:00,-69.11,-28.11,22.5,5.1,mw,0.02,0.02,1.8,,106.0,66.0,14.0,10.0,77.0,155.0,3220000000000000.0,1.84e+16,-2.16e+16,2e+16,1.98e+16,4.21e+16,gcmt
C202206250354A,2022-06-25T03:54:53,-71.65,-29.75,60.2,5.1,mw,0.03,0.03,2.8,,298.0,58.0,-20.0,39.0,73.0,-147.0,-9670000000000000.0,3.89e+16,-2.93e+16,-1230000000000000.0,-3.08e+16,1.27e+16,gcmt
C202207061512A,2022-07-06T15:12:31,-75.55,-42.4,12.0,5.5,mw,0.01,0.01,0.0,,9.0,41.0,-105.0,208.0,50.0,-78.0,-2.0299999999999997e+17,1.7599999999999998e+16,1.86e+17,4.39e+16,1.99e+16,6.22e+16,gcmt
C202207132121A,2022-07-13T21:21:34,-73.13,-33.33,19.3,5.0,mw,0.04,0.02,1.0,,17.0,32.0,-121.0,232.0,63.0,-72.0,-3.27e+16,9790000000000000.0,2.3e+16,2.31e+16,7970000000000000.0,1.31e+16,gcmt
C202208080344A,2022-08-08T03:45:00,-71.9,-32.77,22.4,5.0,mw,0.02,0.02,1.2,,333.0,32.0,64.0,183.0,62.0,105.0,2.57e+16,8000000000000000.0,-3.37e+16,-2819999999999999.5,-1.85e+16,7570000000000000.0,gcmt
C202208180210A,2022-08-18T02:10:25,-70.5,-34.42,114.7,5.3,mw,0.01,0.01,0.9,,187.0,21.0,-107.0,25.0,70.0,-84.0,-7.47e+16,-8000000000000000.0,8.27e+16,-4.4e+16,-8.87e+16,3.14e+16,gcmt
C202209232253A,2022-09-23T22:53:31,-75.62,-41.44,31.6,6.1,mw,0.0,0.0,0.2,,190.0,46.0,120.0,330.0,51.0,63.0,1.5e+18,1.69e+17,-1.67e+18,-5.9e+17,5.5e+16,3.37e+17,gcmt
C202209281513A,2022-09-28T15:13:49,-76.24,-45.83,19.6,5.0,mw,0.02,0.01,1.3,,80.0,72.0,-166.0,345.0,77.0,-19.0,709999999999999.9,1.64e+16,-1.71e+16,-8620000000000000.0,-1.77e+16,-3.46e+16,gcmt
C202209300615A,2022-09-30T06:15:49,-76.27,-45.89,12.2,5.3,mw,0.01,0.01,0.8,,345.0,78.0,-8.0,76.0,82.0,-168.0,2199999999999999.8,4.47e+16,-4.69e+16,-1.7299999999999998e+16,-1.99e+16,-8.2e+16,gcmt
C202210101119A,2022-10-10T11:19:06,-71.63,-29.77,34.7,5.0,mw,0.03,0.03,1.2,,355.0,27.0,99.0,165.0,63.0,85.0,3.07e+16,-4170000000000000.0,-2.65e+16,7080000000000000.0,-2.02e+16,3640000000000000.0,gcmt
C202210180735A,2022-10-18T07:35:37,-71.44,-30.84,43.5,5.1,mw,0.02,0.01,1.2,,350.0,31.0,94.0,166.0,59.0,88.0,4.85e+16,5020000000000000.0,-5.35e+16,7370000000000000.0,-2.61e+16,1.33e+16,gcmt
C202211050757A,2022-11-05T07:57:24,-73.85,-35.62,20.3,5.0,mw,0.02,0.01,1.2,,151.0,56.0,175.0,244.0,86.0,34.0,7210000000000000.0,-3.28e+16,2.56e+16,-2.11e+16,-7850000000000000.0,1.84e+16,gcmt
C202211051212A,2022-11-05T12:12:44,-68.6,-33.54,40.6,5.1,mw,0.02,0.01,0.7,,200.0,47.0,115.0,345.0,49.0,66.0,5.18e+16,6680000000000000.0,-5.85e+16,-1.6299999999999998e+16,2880000000000000.0,-3000000000000000.0,gcmt
C202211080851A,2022-11-08T08:51:20,-70.63,-33.62,105.7,5.0,mw,0.02,0.01,2.6,,148.0,43.0,164.0,250.0,79.0,48.0,1.19e+16,-2.94e+16,1.75e+16,-2.7e+16,-1.69e+16,1.89e+16,gcmt
C202211130224A,2022-11-13T02:24:11,-73.46,-37.37,29.0,6.2,mw,0.02,0.01,0.8,,229.0,20.0,-42.0,359.0,77.0,-105.0,-1.2e+18,5.5500000000000006e+17,6.41e+17,3.92e+17,-1.9e+18,4.95e+17,gcmt
C202211130224B,2022-11-13T02:25:02,-73.68,-37.59,20.6,6.3,mw,0.0,0.0,0.2,,354.0,18.0,84.0,180.0,72.0,92.0,2.19e+18,-1.7000000000000002e+16,-2.17e+18,-5.5e+16,-2.97e+18,1.13e+17,gcmt
C202211202217A,2022-11-20T22:17:43,-66.71,-27.91,182.0,5.1,mw,0.02,0.02,2.2,,148.0,38.0,-89.0,327.0,52.0,-91.0,-4.6e+16,9360000000000000.0,3.67e+16,7440000000000000.0,-1.1e+16,-2.91e+16,gcmt
C202211230853A,2022-11-23T08:53:17,-71.14,-35.5,85.1,5.0,mw,0.03,0.02,4.8,,259.0,50.0,0.0,169.0,90.0,140.0,-900000000000000.0,-1.1299999999999998e+16,1.22e+16,2650000000000000.0,-2.5e+16,2.69e+16,gcmt
C202212090806A,2022-12-09T08:06:24,-79.82,-44.66,20.9,5.1,mw,0.02,0.01,1.1,,259.0,76.0,-171.0,167.0,81.0,-14.0,-3490000000000000.0,2.37e+16,-2.03e+16,5410000000000000.0,1.44e+16,-4.84e+16,gcmt
C202212100725A,2022-12-10T07:25:53,-72.11,-33.64,24.2,5.5,mw,0.01,0.01,0.5,,16.0,21.0,103.0,182.0,70.0,85.0,1.23e+17,6700000000000000.0,-1.3e+17,300000000000000.0,-1.5e+17,-2.04e+16,gcmt
C202212232003A,2022-12-23T20:03:53,-76.94,-45.56,12.0,5.3,mw,0.01,0.01,0.0,,160.0,42.0,-55.0,296.0,57.0,-117.0,-7.68e+16,3.29e+16,4.39e+16,3.9e+16,3700000000000000.0,-5.85e+16,gcmt
C202212300519A,2022-12-30T05:19:19,-76.63,-45.97,12.0,5.3,mw,0.01,0.01,0.0,,76.0,69.0,-168.0,342.0,79.0,-21.0,-3.4000000000000004e+16,6.68e+16,-3.28e+16,4500000000000000.0,-2.7600000000000004e+16,-8.13e+16,gcmt
C202301120619A,2023-01-12T06:19:14,-71.5,-30.77,61.0,5.6,mw,0.01,0.01,0.7,,353.0,34.0,94.0,168.0,57.0,87.0,2.5299999999999997e+17,6.11e+16,-3.14e+17,2.95e+16,-1.2e+17,6.62e+16,gcmt
C202302050102A,2023-02-05T01:02:48,-71.31,-29.6,74.3,5.5,mw,0.01,0.01,0.8,,34.0,45.0,-69.0,186.0,49.0,-109.0,-2.44e+17,3.24e+16,2.12e+17,-5.88e+16,4.16e+16,7.51e+16,gcmt
